Title;Power;Type;Time;LocationLat;LocationLon
Shinkurobe Daisan hydroelectric plant;105;Hydro;1963;36,6927;137,661
Hiraoka hydroelectric plant;101;Hydro;1952;35,283;137,8465
Miyashita hydroelectric plant;94;Hydro;1946;37,4663;139,6339
Okuizumi hydroelectric plant;94;Hydro;1956;35,1662;138,1426
Kamishiiba hydroelectric plant;93;Hydro;1955;32,4749;131,174
Amagase hydroelectric plant;92;Hydro;1964;34,8812;135,8262
Taki hydroelectric plant;92;Hydro;1961;37,3875;139,3856
Tedorigawa Daini hydroelectric plant;87;Hydro;1979;36,293;136,6414
Hatanagi Daiichi hydroelectric plant;86;Hydro;1962;35,3211;138,184
Komaki hydroelectric plant;86;Hydro;1930;36,564;136,997
Hatanagi Daini hydroelectric plant;85;Hydro;1961;35,2676;138,2273
Jinzugawa Daiichi hydroelectric plant;82;Hydro;1954;36,5068;137,234
Nanairo hydroelectric plant;82;Hydro;1965;33,9604;136,0026
Kurobegawa Daisan hydroelectric plant;81;Hydro;1940;36,696;137,6591
Honna hydroelectric plant;78;Hydro;1954;37,4417;139,494
Saku hydroelectric plant;78;Hydro;1928;36,522;139,0335
Hondoji hydroelectric plant;75;Hydro;1990;38,4503;140,0442
Totsukawa Daiichi hydroelectric plant;75;Hydro;1960;33,9726;135,8073
Yanaizu hydroelectric plant;75;Hydro;1953;37,5198;139,7061
Shulbi hydroelectric plant;702;Hydro;1987;50,3989;81,0675
Bukhtarma hydroelectric plant;675;Hydro;1968;49,6608;83,3481
Kapshagay hydroelectric plant;434;Hydro;1970;43,9222;77,0978
Oskemen hydroelectric plant;331;Hydro;1952;49,9006;82,7181
Moynak hydroelectric plant;300;Hydro;2011;43,1022;78,7801
Shardara hydroelectric plant;126;Hydro;1967;41,2489;67,9667
Gitaru hydroelectric plant;225;Hydro;1978;-0,7942;37,7523
Kiambere hydroelectric plant;168;Hydro;1988;-0,6404;37,9094
Turkwel hydroelectric plant;103;Hydro;1991;1,8981;35,334
Kamburu hydroelectric plant;94;Hydro;1974;-0,8064;37,6861
Toktogul hydroelectric plant;1200;Hydro;1975;41,6571;72,6358
Kurpsai hydroelectric plant;800;Hydro;1981;41,4988;72,3642
Tash-Kumyr hydroelectric plant;450;Hydro;1985;41,4027;72,2319
Shamaldy-Sai hydroelectric plant;240;Hydro;1992;41,3121;72,1923
Uch-Kurgan hydroelectric plant;180;Hydro;1961;41,188;72,1607
Kambarata-2 hydroelectric plant;120;Hydro;2010;41,7761;73,3255
Xayaburi hydroelectric plant;1285;Hydro;2019;19,2438;101,8178
Nam Theun 2 hydroelectric plant;1070;Hydro;2020;17,9965;104,9539
Nam Theun 1 hydroelectric plant;650;Hydro;2022;18,357;104,148
Nam Ngum 2 hydroelectric plant;615;Hydro;2013;18,753;102,777
Nam Ngum 3 hydroelectric plant;480;Hydro;2022;19,083;102,878
Theun Hinboun hydroelectric plant;440;Hydro;1998;18,2605;104,5624
Xe Pian Xe Namnoy hydroelectric plant;410;Hydro;2019;15,026;106,606
Xekong 5 hydroelectric plant;330;Hydro;2022;15,975;106,931
Xekaman 1 hydroelectric plant;322;Hydro;2016;14,9601;107,1555
Nam Ngiep 1 hydroelectric plant;290;Hydro;2019;18,647;103,542
Nam Ngum 1 hydroelectric plant;275;Hydro;1971;18,531;102,547
Don Sahong hydroelectric plant;260;Hydro;2019;13,944;105,956
Xekaman 3 hydroelectric plant;250;Hydro;2013;15,461;107,268
Nam Ou 5 hydroelectric plant;240;Hydro;2016;21,411;102,344
Nam Ou 3 hydroelectric plant;210;Hydro;2020;20,724;102,668
Nam Ou 7 hydroelectric plant;210;Hydro;2021;22,088;102,258
Nam Ngiep 2 hydroelectric plant;180;Hydro;2015;19,1262;103,3186
Nam Ou 1 hydroelectric plant;180;Hydro;2019;20,1494;102,3174
Nam Ou 6 hydroelectric plant;180;Hydro;2016;21,769;102,195
Nam Tha hydroelectric plant;168;Hydro;2018;20,267;100,869
Nam Kong 1 hydroelectric plant;160;Hydro;2021;14,575;106,736
Houay Ho hydroelectric plant;152;Hydro;1999;15,0789;106,8293
Nam Ou 4 hydroelectric plant;132;Hydro;2020;21,104;102,498
Nam Khan 2 hydroelectric plant;130;Hydro;2015;19,6844;102,3682
Nam Mo 2 hydroelectric plant;120;Hydro;2022;19,0412;104
Nam Ngum 5 hydroelectric plant;120;Hydro;2012;19,3601;102,7122
Nam Ou 2 hydroelectric plant;120;Hydro;2015;20,387;102,451
Nam Chiane hydroelectric plant;104;Hydro;2018;19,0652;103,5212
Nam Lik 1-2 hydroelectric plant;100;Hydro;2010;18,7897;102,1233
Houay Lamphan Gnai hydroelectric plant;88;Hydro;2015;15,3564;106,5865
Nam Phay hydroelectric plant;86;Hydro;2017;19,0977;102,7147
Xeset 2 hydroelectric plant;76;Hydro;2009;15,4913;106,2802
Plavinas hydroelectric plant;894;Hydro;1965;56,5833;25,2401
Riga hydroelectric plant;402;Hydro;1974;56,8514;24,272
Kegums hydroelectric plant;240;Hydro;1940;56,7401;24,7104
Boulous Arqash hydroelectric plant;108;Hydro;1965;33,5753;35,5056
Mount Coffee hydroelectric plant;88;Hydro;1967;6,5064;-10,6503
Kruonis hydroelectric plant;900;Hydro;1992;54,799;24,2475
Kaunas Algirdas Brazauskas hydroelectric plant;101;Hydro;1959;54,8741;24,001
Vianden hydroelectric plant;1294;Hydro;1964;49,9395;6,1825
Andekaleka hydroelectric plant;91;Hydro;1982;-18,8031;48,6564
Kapichira hydroelectric plant;130;Hydro;2000;-15,8954;34,7531
Tedzani Falls hydroelectric plant;121;Hydro;1972;-15,5598;34,7765
Nkula B hydroelectric plant;100;Hydro;1992;-15,5269;34,8192
Murum hydroelectric plant;944;Hydro;2013;2,6493;114,3675
Pergau hydroelectric plant;600;Hydro;1997;5,6235;101,7061
Sultan Mahmud Kenyir hydroelectric plant;400;Hydro;1985;5,024;102,9102
Ulu Jelai hydroelectric plant;372;Hydro;2016;4,4351;101,5438
Temenggor hydroelectric plant;348;Hydro;1977;5,4056;101,2983
Hulu Terengganu hydroelectric plant;265;Hydro;2015;5,1519;102,6075
Sultan Idris Woh hydroelectric plant;150;Hydro;1967;4,231;101,3229
Kenering hydroelectric plant;120;Hydro;1984;5,2157;101,0982
Batang Ai hydroelectric plant;108;Hydro;1985;1,1472;111,8742
Sultan Yussuf Jor hydroelectric plant;100;Hydro;1963;4,3736;101,3364
Tenom Pangi hydroelectric plant;75;Hydro;1984;5,1156;115,9125
Manantali hydroelectric plant;200;Hydro;2002;13,1955;-10,4292
Gouina hydroelectric plant;140;Hydro;2022;14,013;-11,099
Manuel Moreno Torres hydroelectric plant;2400;Hydro;1981;16,9428;-93,1011
Infiernillo hydroelectric plant;1200;Hydro;1965;18,2711;-101,894
Malpaso hydroelectric plant;1080;Hydro;1969;17,1805;-93,5973
Aguamilpa Solidaridad hydroelectric plant;960;Hydro;1994;21,8395;-104,804
Belisario Domínguez hydroelectric plant;900;Hydro;1976;16,4017;-92,7784
Alfredo Elías Ayub hydroelectric plant;750;Hydro;2012;21,1978;-104,105
Leonardo Rodríguez Alcaine hydroelectric plant;750;Hydro;2007;21,4278;-104,451
Carlos Ramírez Ulloa hydroelectric plant;600;Hydro;1986;17,9505;-99,9942
Luis Donaldo Colosio hydroelectric plant;422;Hydro;1996;26,8443;-108,369
Ángel Albino Corzo hydroelectric plant;420;Hydro;1987;17,4463;-93,4627
Temascal hydroelectric plant;354;Hydro;1959;18,2323;-96,4115
La Villita hydroelectric plant;320;Hydro;1973;18,0456;-102,183
Fernando Hiriart Balderrama hydroelectric plant;292;Hydro;1996;20,8468;-99,4583
Valentín Gómez Farías hydroelectric plant;240;Hydro;1993;20,7008;-103,245
Mazatepec hydroelectric plant;220;Hydro;1962;20,0144;-97,4062
Plutarco Elías Calles hydroelectric plant;135;Hydro;1964;28,978;-109,642
Necaxa hydroelectric plant;109;Hydro;1905;20,217;-97,9872
Raúl J. Marsal hydroelectric plant;100;Hydro;1991;24,5706;-106,808
Bacurato hydroelectric plant;92;Hydro;1987;25,8543;-107,902
Humaya hydroelectric plant;90;Hydro;1976;25,1009;-107,389
Mratinje hydroelectric plant;342;Hydro;1976;43,2728;18,8424
Perucica hydroelectric plant;307;Hydro;1960;42,6719;18,9951
Afourer hydroelectric plant;466;Hydro;2004;32,208;-6,5316
Al Wahda hydroelectric plant;240;Hydro;1998;34,5986;-5,199
Allal Al Fassi hydroelectric plant;240;Hydro;1994;33,9314;-4,6772
Bin El Ouidane hydroelectric plant;135;Hydro;1953;32,1067;-6,4639
Al Massira hydroelectric plant;128;Hydro;1980;32,4753;-7,6375
Ait Ouarda hydroelectric plant;94;Hydro;1955;32,2076;-6,5318
Cahora Bassa hydroelectric plant;2075;Hydro;1974;-15,5859;32,7047
Yeywa hydroelectric plant;790;Hydro;2010;21,6742;96,4741
Shweli 1 hydroelectric plant;600;Hydro;2008;23,6682;97,4561
Paung Laung hydroelectric plant;280;Hydro;2005;19,785;96,3332
Dapein 1 hydroelectric plant;240;Hydro;2011;24,4042;97,5006
Baluchung 2 hydroelectric plant;168;Hydro;1960;19,6737;97,2119
Dapein 2 hydroelectric plant;140;Hydro;2022;24,2627;97,2385
Upper Paung Laung hydroelectric plant;140;Hydro;2015;19,756;96,5932
Thaukyegat 2 hydroelectric plant;120;Hydro;2013;18,9113;96,6166
Chipwi Nge hydroelectric plant;99;Hydro;2013;25,8318;98,0801
Mone Chaung hydroelectric plant;75;Hydro;2004;20,4786;94,254
Shwegyin hydroelectric plant;75;Hydro;2011;17,9682;96,933
Ruacana hydroelectric plant;332;Hydro;1978;-17,3859;14,2161
Upper Tamakoshi hydroelectric plant;456;Hydro;2021;27,9248;86,2135
Kaligandaki A hydroelectric plant;144;Hydro;2002;27,931;83,6152
Rasuwa Bhotekoshi hydroelectric plant;120;Hydro;2022;27,6528;85,3933
Madhya Bhotekoshi hydroelectric plant;102;Hydro;2022;27,6528;85,3933
Solu Khola hydroelectric plant;86;Hydro;2022;27,3647;86,6264
Manapouri hydroelectric plant;800;Hydro;1972;-45,5214;167,2778
Benmore hydroelectric plant;540;Hydro;1965;-44,5656;170,1901
Clyde hydroelectric plant;432;Hydro;1992;-45,1812;169,3066
Roxburgh hydroelectric plant;320;Hydro;1956;-45,4761;169,3217
Ohau A hydroelectric plant;264;Hydro;1979;-44,2647;170,0328
Tokaanu hydroelectric plant;240;Hydro;1973;-38,9812;175,7685
Aviemore hydroelectric plant;220;Hydro;1968;-44,6564;170,3544
Ohau B hydroelectric plant;212;Hydro;1984;-44,2994;170,1125
Ohau C hydroelectric plant;212;Hydro;1985;-44,3418;170,1825
Maraetai I hydroelectric plant;176;Hydro;1952;-38,3518;175,7463
Maraetai II hydroelectric plant;176;Hydro;1970;-38,3517;175,7409
Arapuni hydroelectric plant;164;Hydro;1929;-38,071;175,6439
Tekapo B hydroelectric plant;160;Hydro;1977;-44,1228;170,2119
Whakamaru hydroelectric plant;127;Hydro;1956;-38,4194;175,8076
Rangipo hydroelectric plant;120;Hydro;1983;-39,2095;175,7784
Ohakuri hydroelectric plant;106;Hydro;1961;-38,408;176,0886
Waitaki hydroelectric plant;105;Hydro;1935;-44,6908;170,426
Karāpiro hydroelectric plant;96;Hydro;1948;-37,924;175,5394
Aratiatia hydroelectric plant;78;Hydro;1964;-38,6158;176,1421
Kainji hydroelectric plant;760;Hydro;1968;9,8637;4,6121
Zungeru hydroelectric plant;700;Hydro;2022;9,9006;6,295
Shiroro hydroelectric plant;600;Hydro;1990;9,9751;6,8344
Jebba hydroelectric plant;578;Hydro;1985;9,1409;4,7896
Anbyon Youth hydroelectric plant;610;Hydro;1996;38,9544;127,5389
Sodusu hydroelectric plant;510;Hydro;1976;40,3737;127,087
Unbong hydroelectric plant;400;Hydro;1942;41,3821;126,5141
Heocheongang hydroelectric plant;394;Hydro;1941;40,679;128,6126
Jangjingang hydroelectric plant;381;Hydro;1932;40,0549;127,5781
Kanggye Youth hydroelectric plant;218;Hydro;1940;40,1802;126,3501
Taedonggang hydroelectric plant;200;Hydro;1983;39,7735;126,3478
Huichon 1 hydroelectric plant;150;Hydro;2012;40,1811;126,3499
Huichon 2 hydroelectric plant;150;Hydro;2012;40,1811;126,3499
Orangchon hydroelectric plant;134;Hydro;2022;41,3478;129,3896
Bujeongang hydroelectric plant;130;Hydro;1929;40,4911;127,621
Huichon 3 -12 hydroelectric plant;120;Hydro;2015;40,1726;126,2776
Anbyon Youth hydroelectric plant;100;Hydro;1996;38,9544;127,5389
Anbyon Youth No 2 hydroelectric plant;100;Hydro;2002;38,9544;127,5389
Paektusan Hero Youth No 3 hydroelectric plant;100;Hydro;2016;41,4453;128,8433
Dokrogang hydroelectric plant;90;Hydro;1959;40,9712;127,1301
Vrutok hydroelectric plant;166;Hydro;1957;41,7706;20,8383
Tikveš hydroelectric plant;114;Hydro;1966;41,4046;21,9367
Spilje hydroelectric plant;84;Hydro;1969;41,4934;20,5031
Kozjak hydroelectric plant (North Macedonia);82;Hydro;2004;41,8805;21,1918
Kvilldal hydroelectric plant;1240;Hydro;1981;59,5283;6,6544
Tonstad hydroelectric plant;960;Hydro;1968;58,6593;6,717
Aurland 1 hydroelectric plant;840;Hydro;1989;60,8627;7,3019
Svartisen hydroelectric plant;720;Hydro;1993;66,7295;13,9144
Sy Sima hydroelectric plant;720;Hydro;1981;60,5068;7,1411
Saurdal hydroelectric plant;640;Hydro;1985;59,4791;6,6924
Lang Sima hydroelectric plant;580;Hydro;1980;60,4997;7,142
Rana hydroelectric plant;500;Hydro;1968;66,2949;14,2705
Tokke hydroelectric plant;440;Hydro;1961;59,448;8,0387
Tyin hydroelectric plant;390;Hydro;2004;61,297;7,8501
Brokke hydroelectric plant;379;Hydro;1964;59,1316;7,5157
Lysebotn II hydroelectric plant;370;Hydro;2018;59,0652;6,6323
Nedre Røssåga hydroelectric plant;350;Hydro;1955;66,0522;13,7738
Nedre Vinstra hydroelectric plant;344;Hydro;1953;61,5645;9,7928
Vamma hydroelectric plant;344;Hydro;1915;59,5418;11,1706
Evanger hydroelectric plant;330;Hydro;1969;60,6622;6,1188
Vinje hydroelectric plant;309;Hydro;1964;59,6253;7,8533
Kobbelv hydroelectric plant;300;Hydro;1987;67,6215;16,0071
Skjomen hydroelectric plant;300;Hydro;1973;68,201;17,3658
Aurland 3 hydroelectric plant;290;Hydro;1979;60,8009;7,5666
Jostedal hydroelectric plant;290;Hydro;1989;61,5207;7,3089
Aura hydroelectric plant;283;Hydro;1953;62,6648;8,5211
Fortun hydroelectric plant;270;Hydro;1959;61,5048;7,7004
Nes hydroelectric plant;260;Hydro;1967;60,606;9,0698
Mauranger hydroelectric plant;256;Hydro;1974;60,1275;6,3376
Blåfalli Vik hydroelectric plant;240;Hydro;2007;59,844;5,9957
Hol 1 hydroelectric plant;230;Hydro;1949;60,6267;8,1821
Kykkelsrud-Fossumfoss hydroelectric plant;230;Hydro;1963;59,5797;11,1013
Lysebotn I hydroelectric plant;228;Hydro;1953;59,052;6,6181
Nea hydroelectric plant;222;Hydro;1960;63,032;11,7032
Oksla hydroelectric plant;220;Hydro;1980;60,1259;6,569
Tysso 2 hydroelectric plant;220;Hydro;1967;60,1298;6,6421
Borgund hydroelectric plant;212;Hydro;1974;59,2984;11,0604
Sønnå Hoy hydroelectric plant;212;Hydro;2008;59,6398;6,3797
Nore 1 hydroelectric plant;206;Hydro;1928;60,2671;8,9593
New Vemork hydroelectric plant;204;Hydro;1971;59,8694;8,4939
Duge hydroelectric plant;200;Hydro;1979;59,1289;6,8922
Holen I-II hydroelectric plant;200;Hydro;1981;59,3465;7,2483
Solhom hydroelectric plant;200;Hydro;1974;58,7746;7,0106
Såheim hydroelectric plant;187;Hydro;1915;59,8766;8,5937
Usta hydroelectric plant;186;Hydro;1965;60,5747;8,4096
Mår hydroelectric plant;185;Hydro;1948;59,8843;8,6765
Matre Haugsdal hydroelectric plant;180;Hydro;2016;60,8701;5,5969
Siso hydroelectric plant;180;Hydro;1968;67,323;15,7224
Tunnsjødal hydroelectric plant;171;Hydro;1963;64,7044;12,8356
Steinsland hydroelectric plant;170;Hydro;1981;60,9232;5,9852
Suldal 1 hydroelectric plant;170;Hydro;1965;59,6492;6,8188
Torpa hydroelectric plant;164;Hydro;1989;61,0065;10,0318
Hylen hydroelectric plant;160;Hydro;1980;59,5601;6,602
Røldal hydroelectric plant;160;Hydro;1966;59,8185;6,8187
Øvre Røssåga hydroelectric plant;159;Hydro;1961;65,887;13,8006
Alta hydroelectric plant;150;Hydro;1987;69,7049;23,8185
Åna-Sira hydroelectric plant;150;Hydro;1971;58,2951;6,4532
Dale II hydroelectric plant;150;Hydro;1990;60,5817;5,8139
Holen III hydroelectric plant;150;Hydro;1987;59,3465;7,2483
Matre hydroelectric plant;150;Hydro;1962;60,8736;5,5917
Suldal 2 hydroelectric plant;150;Hydro;1967;59,6492;6,8188
Driva hydroelectric plant;144;Hydro;1973;62,6272;8,8939
Grytten hydroelectric plant;144;Hydro;1975;62,5007;7,7761
Aurland 2 hydroelectric plant;143;Hydro;1982;60,8038;7,3673
Øvre Vinstra hydroelectric plant;140;Hydro;1959;61,4796;9,3082
Svelgen hydroelectric plant;140;Hydro;1921;61,771;5,2979
Songa hydroelectric plant;136;Hydro;1964;59,7776;7,726
Åskåra hydroelectric plant;133;Hydro;1970;61,8118;5,6617
Bratsberg hydroelectric plant;132;Hydro;1977;63,3525;10,4378
Straumsmo hydroelectric plant;130;Hydro;1966;68,7408;18,6433
Trollheim hydroelectric plant;130;Hydro;1968;63,0024;9,019
Kolsvik hydroelectric plant;128;Hydro;1979;65,2091;12,7969
Hjartdøla hydroelectric plant;120;Hydro;1958;59,6081;8,7132
Lomi hydroelectric plant;120;Hydro;1979;67,1208;16,1208
Tjørhom hydroelectric plant;120;Hydro;1973;58,8813;6,8178
Leirdøla hydroelectric plant;115;Hydro;1978;61,437;7,2348
Steinsfoss hydroelectric plant;115;Hydro;1957;58,3001;7,9676
Rendal 2 hydroelectric plant;114;Hydro;1971;61,8112;11,1149
Blåfalli III hydroelectric plant;113;Hydro;1968;59,8753;6,0727
Tafjord 4 hydroelectric plant;113;Hydro;1968;62,2319;7,4231
Tjodan hydroelectric plant;113;Hydro;1984;59,0478;6,6477
Hunderfossen hydroelectric plant;112;Hydro;1963;61,2198;10,4391
Naddvik hydroelectric plant;112;Hydro;1987;61,1767;7,6272
Solbergfoss 1 hydroelectric plant;111;Hydro;1924;59,6369;11,1546
Hemsil 2 hydroelectric plant;110;Hydro;1960;60,7049;8,9694
Myster hydroelectric plant;110;Hydro;1987;60,7385;5,8069
Sundsbarm hydroelectric plant;110;Hydro;1970;59,4976;8,6345
Finndøla hydroelectric plant;108;Hydro;1972;59,1869;8,0398
Harpefossen hydroelectric plant;108;Hydro;1965;61,5816;9,8423
Øyberget hydroelectric plant;104;Hydro;2005;61,9216;8,0905
Skjerka hydroelectric plant;104;Hydro;1997;58,5579;7,3671
Bjølvo hydroelectric plant;103;Hydro;1918;60,4324;6,4201
Sundsfjord hydroelectric plant;102;Hydro;1961;66,9714;14,151
Solbergfoss 2 hydroelectric plant;100;Hydro;1985;59,6369;11,1546
Skollenborg hydroelectric plant;97;Hydro;1983;59,6185;9,6682
Åbjøra hydroelectric plant;95;Hydro;1951;60,9171;9,3795
Høyanger K5A hydroelectric plant;93;Hydro;1965;61,2186;6,0636
Rendalen 1 hydroelectric plant;92;Hydro;1971;61,8124;11,1219
Svelgfoss hydroelectric plant;92;Hydro;1958;59,5817;9,2578
Innset hydroelectric plant;91;Hydro;1960;68,6576;18,8199
Årøy hydroelectric plant;90;Hydro;1983;61,2766;7,1542
Langvatn hydroelectric plant;90;Hydro;1964;66,3369;14,1667
Osa hydroelectric plant;90;Hydro;1981;61,2374;11,5175
Refsdal hydroelectric plant;90;Hydro;1968;61,0208;6,5683
Uvdal 1 hydroelectric plant;90;Hydro;1966;60,2546;8,7032
Kaggefoss hydroelectric plant;88;Hydro;1951;59,947;9,934
Meråker hydroelectric plant;87;Hydro;1994;63,4041;11,7651
Nedre Otta hydroelectric plant;86;Hydro;2020;61,7987;9,3906
Kjosnesfjorden hydroelectric plant;84;Hydro;2010;61,5176;6,6153
Tafjord 5 hydroelectric plant;83;Hydro;1982;62,1986;7,5023
Guoláš hydroelectric plant;82;Hydro;1971;69,4605;20,9184
Eiriksdal hydroelectric plant;81;Hydro;2013;61,2424;6,1504
Rånåsfoss III hydroelectric plant;81;Hydro;2016;60,0275;11,3233
Brattset hydroelectric plant;80;Hydro;1982;62,8025;10,0129
Flørli hydroelectric plant;80;Hydro;1918;59,0146;6,4294
Kvinen hydroelectric plant;80;Hydro;1981;58,9281;7,0838
Rosten hydroelectric plant;80;Hydro;2018;61,858;9,4094
Sarp hydroelectric plant;80;Hydro;1978;59,2764;11,1299
Bagn hydroelectric plant;75;Hydro;1963;60,8262;9,5509
Framruste hydroelectric plant;75;Hydro;2005;61,941;7,8813
Grana hydroelectric plant;75;Hydro;1982;62,9228;9,7099
Tarbela hydroelectric plant;3478;Hydro;1977;34,0894;72,6875
Ghazi Barotha hydroelectric plant;1450;Hydro;2003;33,7809;72,2562
Tarbela 4th Extension hydroelectric plant;1410;Hydro;2018;34,0896;72,6867
Mangla hydroelectric plant;1070;Hydro;1986;33,1274;73,644
Neelum Jhelum hydroelectric plant;969;Hydro;2018;34,3929;73,7169
Karot hydroelectric plant;720;Hydro;2022;33,6013;73,607
Warsak hydroelectric plant;243;Hydro;1960;34,1642;71,3591
Chashma hydroelectric plant;184;Hydro;2001;32,4351;71,3699
Patrind hydroelectric plant;150;Hydro;2017;34,3411;73,4295
Duber Khwar hydroelectric plant;130;Hydro;2013;35,1195;72,9276
Allai Khwar hydroelectric plant;121;Hydro;2013;34,8464;73,0006
Golen Gol hydroelectric plant;108;Hydro;2018;35,9505;71,9582
Gulpur hydroelectric plant;102;Hydro;2020;33,4544;73,8633
Jinnah hydroelectric plant;96;Hydro;2013;32,9271;71,5036
New Bong Escape hydroelectric plant;84;Hydro;2013;33,0914;73,7133
Malakand 3 hydroelectric plant;81;Hydro;2008;34,678;72,2243
Fortuna hydroelectric plant;300;Hydro;1984;8,679;-82,2626
Bayano hydroelectric plant;260;Hydro;1976;9,1771;-78,8844
Changuinola 1 hydroelectric plant;221;Hydro;2012;9,2703;-82,5154
Estí hydroelectric plant;120;Hydro;1999;8,543;-82,298
Ramu 1 hydroelectric plant;77;Hydro;1991;-6,2511;145,9804
Acray hydroelectric plant;210;Hydro;1968;-25,4591;-54,6289
Mantaro hydroelectric plant;798;Hydro;1973;-12,3537;-74,6556
Santiago Antúnez De Mayolo hydroelectric plant;798;Hydro;1973;-12,4644;-74,7865
Cerro Del Águila hydroelectric plant;525;Hydro;2016;-12,2408;-74,7011
Chaglla hydroelectric plant;456;Hydro;2016;-9,5993;-75,8866
Huinco hydroelectric plant;258;Hydro;1964;-11,7645;-76,6153
Cañón Del Pato hydroelectric plant;247;Hydro;1958;-8,813;-77,8526
El Platanal hydroelectric plant;220;Hydro;2010;-12,8378;-75,9771
Restitución hydroelectric plant;210;Hydro;1984;-12,3537;-74,6556
Machupicchu 2 hydroelectric plant;190;Hydro;2001;-13,1739;-72,564
Cheves hydroelectric plant;176;Hydro;2015;-10,8849;-76,975
Chimay hydroelectric plant;152;Hydro;2000;-11,3248;-75,3006
Charcani 5 hydroelectric plant;146;Hydro;1988;-16,2457;-71,3472
Yucán hydroelectric plant;130;Hydro;2005;-10,7222;-75,6441
Matucana hydroelectric plant;120;Hydro;1972;-11,8865;-76,4556
San Gabán 2 hydroelectric plant;115;Hydro;2000;-13,437;-70,4016
Quitarasca hydroelectric plant;114;Hydro;2016;-9,5001;-77,7501
Carhuaquero hydroelectric plant;110;Hydro;1991;-6,6108;-79,2394
San Gabán 1 hydroelectric plant;110;Hydro;1999;-13,5322;-70,3836
Yaupi hydroelectric plant;108;Hydro;1957;-11,2958;-75,7724
Santa Teresa hydroelectric plant;100;Hydro;2015;-13,1433;-72,5791
Huanza hydroelectric plant;96;Hydro;2014;-11,6566;-76,4807
Marañon hydroelectric plant;88;Hydro;2016;-9,5629;-76,7504
La Virgen hydroelectric plant;84;Hydro;2021;-11,1611;-75,4259
San Roque hydroelectric plant;435;Hydro;2003;16,1497;120,6808
Magat hydroelectric plant;380;Hydro;1983;16,8262;121,4554
Kalayaan 2 hydroelectric plant;370;Hydro;1983;14,3171;121,4737
Kalayaan 1 hydroelectric plant;366;Hydro;1983;14,3171;121,4737
Pulangi 4 hydroelectric plant;255;Hydro;1985;7,7157;125,0237
Agus 6 hydroelectric plant;250;Hydro;1953;8,1848;124,1926
Angat hydroelectric plant;218;Hydro;1967;14,9071;121,1608
Agus 2 hydroelectric plant;180;Hydro;1979;8,0464;124,2757
Agus 4 hydroelectric plant;158;Hydro;1985;8,1339;124,1983
Casecnan hydroelectric plant;150;Hydro;2001;15,8398;121,1997
Binga hydroelectric plant;140;Hydro;1960;16,3903;120,7183
Pantabangan hydroelectric plant;120;Hydro;1977;15,8114;121,1082
Ambuklao hydroelectric plant;105;Hydro;1956;16,4588;120,7452
Agus 1 hydroelectric plant;80;Hydro;1992;8,0039;124,2863
Żarnowiec hydroelectric plant;780;Hydro;1983;54,7224;18,0826
Porąbka-Żar hydroelectric plant;552;Hydro;1953;49,7803;19,2116
Solina hydroelectric plant;198;Hydro;1968;49,396;22,4538
Włocławek hydroelectric plant;168;Hydro;1969;52,6547;19,1333
Żydowo hydroelectric plant;165;Hydro;1972;54,0251;16,7071
Niedzica hydroelectric plant;92;Hydro;1997;49,4182;20,3228
Dychów hydroelectric plant;88;Hydro;1936;51,9886;15,0541
Venda Nova III hydroelectric plant;780;Hydro;2017;41,6932;-8,0279
Alto Lindoso hydroelectric plant;630;Hydro;1992;41,8721;-8,2029
Aguieira hydroelectric plant;336;Hydro;1981;40,3406;-8,1967
Foz Tua hydroelectric plant;268;Hydro;2017;41,2188;-7,4229
Alqueva I hydroelectric plant;259;Hydro;2003;38,1973;-7,4968
Alqueva II hydroelectric plant;256;Hydro;2012;38,1941;-7,497
Picote II hydroelectric plant;245;Hydro;2011;41,3783;-6,3516
Bemposta hydroelectric plant;240;Hydro;1964;41,3011;-6,4697
Valeira hydroelectric plant;240;Hydro;1976;41,1603;-7,375
Gouvães hydroelectric plant;220;Hydro;2022;41,4938;-7,727
Salamonde II hydroelectric plant;220;Hydro;2005;41,6919;-8,0919
Bemposta II hydroelectric plant;203;Hydro;2011;41,3007;-6,4698
Carrapatelo hydroelectric plant;201;Hydro;1971;41,0856;-8,1308
Picote hydroelectric plant;195;Hydro;1958;41,3783;-6,3516
Venda Nova II hydroelectric plant;191;Hydro;2005;41,6932;-8,0279
Miranda II hydroelectric plant;189;Hydro;1995;41,4889;-6,2639
Pocinho hydroelectric plant;186;Hydro;1983;41,135;-7,1142
Miranda Douro hydroelectric plant;180;Hydro;1960;41,4898;-6,2639
Régua hydroelectric plant;180;Hydro;1973;41,1461;-7,7397
Castelo De Bode hydroelectric plant;159;Hydro;1951;39,5428;-8,3186
Baixo Sabor Montante hydroelectric plant;153;Hydro;2016;41,2279;-7,0146
Torrão hydroelectric plant;140;Hydro;1988;41,0969;-8,2611
Fratel hydroelectric plant;132;Hydro;1974;39,5433;-7,8025
Vilarinho Das Furnas hydroelectric plant;125;Hydro;1972;41,7633;-8,2097
Crestuma-Lever hydroelectric plant;117;Hydro;1985;41,0728;-8,4867
Cabril hydroelectric plant;108;Hydro;1954;39,9178;-8,1328
Venda Nova hydroelectric plant;90;Hydro;1951;41,6793;-7,9824
Belver hydroelectric plant;81;Hydro;1951;39,4812;-7,9983
Imboulou hydroelectric plant;120;Hydro;2011;-2,9353;16,0373
