Title;Power;Type;Time;LocationLat;LocationLon
St. Patricks Plains wind farm;300;Wind;2100;-42,0559;146,821
Warracknabeal wind farm;300;Wind;2100;-36,4487;142,049
Barra Do Mendes wind farm;300;Wind;2100;-12,5779;-38,0049
Wind Farm General Toshevo;300;Wind;2100;43,7001;28,0362
Pe-Na-Koam wind farm;300;Wind;2100;49,4868;-113,138
Jiangsu Dafeng H2 Offshore wind farm;300;Wind;2100;33,212;120,7683
Jiangsu Sheyang Southern Area H3 Offshore wind farm;300;Wind;2100;33,691;121,192
Jiangsu Sheyang Southern Area H4 Offshore wind farm;300;Wind;2100;33,646;121,217
Shandong Changyi Laizhouwan Offshore wind farm;300;Wind;2100;37;119,45
Yunnan Shizong Danfeng wind farm;300;Wind;2100;24,85;103,975
Zhejiang Taizhou 1 Offshore wind farm;300;Wind;2100;28,8667;121,8667
Lestijärvi (YIT) wind farm;300;Wind;2100;63,47;24,6884
Windanker wind farm;300;Wind;2100;54,8353;13,9727
Coimbatore SECI-4 (Mytrah) wind farm;300;Wind;2100;11,1036;76,9878
Gadag-Koppal (Adani) wind farm;300;Wind;2100;15,4203;75,6221
Halvad SECI XII wind farm;300;Wind;2100;13,7899;75,7457
JSW SECI XII wind farm;300;Wind;2100;23,2064;78,382
Karnataka (Torrent) wind farm;300;Wind;2100;13,7899;75,7457
Karnataka hybrid (Tata Power) wind farm;300;Wind;2100;13,7899;75,7457
Kutch (Adani) VIII wind farm;300;Wind;2100;23,0949;69,6126
Kutch (Alfanar) wind farm;300;Wind;2100;23,0949;69,6126
Kutch (Sitac) wind farm;300;Wind;2100;23,0949;69,6126
Kutch (Torrent) III wind farm;300;Wind;2100;23,0949;69,6126
Maharashtra (Renew) wind farm;300;Wind;2100;18,635;73,849
SECI XI (Renew) wind farm;300;Wind;2100;23,2064;78,382
Valorous Offshore wind farm;300;Wind;2100;51,4228;-6,2312
Saikai-Enoshima Offshore wind farm;300;Wind;2100;33,0059;129,3277
Bubisa wind farm;300;Wind;2100;2,7053;38,087
Dundgovi wind farm;300;Wind;2100;45,4866;106,2757
Bergeheia wind farm;300;Wind;2100;58,6113;6,6292
Svarthammaren wind farm;300;Wind;2100;63,4216;9,368
Vilgesrassa wind farm;300;Wind;2100;70,7509;24,8482
Huascar wind farm;300;Wind;2100;-5,1801;-80,6563
Fântânele CEZ wind farm;300;Wind;2100;44,34;28,6768
Jeollanam-do Sinan Offshore Wind Power Plant;300;Wind;2100;34,7333;125,7338
Sinan (KOEN) wind farm;300;Wind;2100;34,7908;125,712
Iberdrola Floating Offshore wind farm;300;Wind;2100;27,65;-15,56
Mar De Ágata wind farm;300;Wind;2100;36,8684;-1,8926
Plocan Canary wind farm;300;Wind;2100;28,0374;-15,3831
Villarino Wind Complex;300;Wind;2100;40,9652;-5,664
Arinma Holdings wind farm;300;Wind;2100;6,1699;81,3401
Kölvallen wind farm;300;Wind;2100;61,9428;15,1607
Sjollen wind farm;300;Wind;2100;55,6837;12,878
Taipower Offshore Wind Power Project;300;Wind;2100;24,0798;120,192
Zhong Qian Offshore wind farm;300;Wind;2100;24,3628;120,3878
Cliffhope Community wind farm;300;Wind;2100;55,287;-2,68
South Coast Of Pembrokeshire wind farm;300;Wind;2100;51,6735;-4,908
Valorous wind farm;300;Wind;2100;51,36;-5,71
Big Bend wind farm;300;Wind;2100;43,9393;-94,9309
Coles wind farm;300;Wind;2100;39,5997;-88,1874
Diamond Grove wind farm;300;Wind;2100;40,3394;-88,9211
Emerick wind farm;300;Wind;2100;41,891;-97,7176
Fourmile wind farm;300;Wind;2100;43,5845;-94,8299
Glacier Ridge Wind;300;Wind;2100;46,9803;-97,8634
Kalamink wind farm;300;Wind;2100;42,5832;-84,247
MarWin wind farm;300;Wind;2100;38,3515;-74,3705
Moonwalk Energy wind farm;300;Wind;2100;40,5502;-84,0259
Mountrail Wind Project;300;Wind;2100;48,2303;-102,36
Seven Cowboy Wind Project;300;Wind;2100;35,157;-99,0604
Silver Queen wind farm;300;Wind;2100;42,0232;-95,1175
Sky Yield wind farm;300;Wind;2100;41,2356;-89,2359
Three Waters Wind Project;300;Wind;2100;43,5966;-95,3479
Pensulo wind farm;300;Wind;2100;-13,2045;30,1791
Raglan Solar Park;300;Solar;2100;-23,7686;150,8718
Wellington North solar farm;300;Solar;2100;-32,3745;149,2211
Feni solar farm;300;Solar;2100;22,7901;91,3747
Araxá Novo solar farm;300;Solar;2100;-19,7801;-46,8301
Graviola Solar Plant;300;Solar;2100;-8,2938;-42,3565
Raios Do Paranaíba PV Solar Plant;300;Solar;2100;-7,6243;-45,2247
Saamis Solar;300;Solar;2100;50,0253;-110,6620
Centrale Solaire de Komé solar farm;300;Solar;2100;8,6764;16,8515
Pampa Camarones 2 solar farm;300;Solar;2100;-18,8869;-70,1131
Anhui Dingyuan Youyang Fishery solar farm;300;Solar;2100;32,4913;117,6304
Anhui Hexian Wujiangzhen (Xinyi) Fishery solar farm;300;Solar;2100;31,7443;118,3481
Gansu Shandan Dongletan Photovoltaic Base China Power Construction solar power plant;300;Solar;2100;38,82492028;100,8289559
Guangdong Gaozhou Nantangzhen Integrated solar farm;300;Solar;2100;21,851;110,7536
Guangdong Jiangcheng Hongshiyue Farm solar farm;300;Solar;2100;21,8969;111,7283
Guangdong Taishan Haiyan Huaqiao Farm solar farm;300;Solar;2100;22,0638;112,7129
Guangdong Yangshan Xiaojiangzhen (China Nuclear) solar farm;300;Solar;2100;24,6978;112,588
Guangxi Guiping Dawanzhen Huameihe Agriculture solar farm;300;Solar;2100;23,1117;109,896
Guangxi Guiping Xiawan Agriculture solar farm;300;Solar;2100;23,2414;110,0059
Guangxi Shangsi Hualanzhen (Guangzhou Development) solar farm;300;Solar;2100;23,0698;114,73
Guangxi Wuming Taiping (China Resources) solar farm;300;Solar;2100;23,2716;108,2497
Guangxi Yongning Baiji Xinping (Jidian) Agriculture solar farm;300;Solar;2100;22,5907;108,6186
Guizhou Guanling Mamaya (Beipanjiang) solar farm;300;Solar;2100;25,8665;105,4223
Guizhou Panzhou Dashanzhen Xinguangcun Agriculture solar farm;300;Solar;2100;25,8678;104,6031
Hebei Baoding Mancheng District (Huihan) solar farm;300;Solar;2100;38,9806;115,2106
Hebei Fuping (Qingyang) solar farm;300;Solar;2100;38,9258;114,2734
Hebei Fuping Shjiazhai Datai (Huadian) solar farm;300;Solar;2100;38,9258;114,2734
Hebei Guangzong (Guorui) solar farm;300;Solar;2100;36,957;115,1561
Hebei Ningjin Gengzhuangqiao (CGN) solar farm;300;Solar;2100;37,4928;114,9754
Hebei Xingtai Neiqiu Yuchuan solar farm;300;Solar;2100;37,3248;114,3006
Henan Anyang Long'an District (Huaneng) solar farm;300;Solar;2100;36,0787;114,3029
Henan Samenxia Hubin (Guangdong Power) solar farm;300;Solar;2100;34,7869;111,3743
Hubei Province Zaoyang Xinshi Huaneng solar farm;300;Solar;2100;32,2954;112,9059
Hubei Xiantao Tonghaikou Fisheries solar power plant;300;Solar;2100;32,176;112,1611
Hunan Datonghu Nanwanhu Fishery solar farm;300;Solar;2100;28,5562;112,3498
Hunan Guiyang Leipingzhen Qinglanxiang solar farm;300;Solar;2100;25,9785;112,7472
Hunan Qiyang Huangnitang Jinbaotang solar farm;300;Solar;2100;26,4807;112,1255
Inner Mongolia Guyang (Changsheng) solar farm;300;Solar;2100;41,009;110,0448
Inner Mongolia Qingshuihe (Guangdong Wind Power) solar farm;300;Solar;2100;39,9543;112,0621
Inner Mongolia Tumed Right Banner (Guangchi) solar farm;300;Solar;2100;40,3796;110,8315
Inner Mongolia Wuhai Hainan District Erguigou solar farm;300;Solar;2100;39,1569;106,8761
Liaoning Beipiao Sandajia (Guangyu) solar farm;300;Solar;2100;41,7656;120,4606
Liaoning Chaoyang (Jing'ao) solar farm;300;Solar;2100;41,3678;120,2947
Liaoning Chaoyang Wind/Solar/Storage/Hydrogen Integrated Project solar power plant;300;Solar;2100;40,9975;122,9955
Qinghai Hainanzhou (Datang) solar farm;300;Solar;2100;36,2;100,6092
Shaanxi Dali Anrenzhen (Tongwei) Fishery solar farm;300;Solar;2100;34,8503;110,1261
Shaanxi Province Dingbian Fengwan solar farm;300;Solar;2100;37,6299;107,5046
Shaanxi Province Yuyang Huaneng Unsubsidized solar farm;300;Solar;2100;38,4496;109,9548
"Shaanxi Province Yuyang Yuneng ""Unsubsidized "" solar farm";300;Solar;2100;38,648;109,9784
Shandong Weifang Binhai Energy Base solar project;300;Solar;2100;36,778;119,221
Shanxi Hunyuan (Yuanyang) solar farm;300;Solar;2100;39,6218;113,5389
Shanxi Province Datong Hunyuan solar farm;300;Solar;2100;39,6845;113,6199
Xinjiang Hefeng Industrial Park Integrated solar farm;300;Solar;2100;46,7922;85,7258
Xinjiang Hutubi Integrated solar farm;300;Solar;2100;44,3647;86,7791
Xinjiang Jimsar Photovoltaic and Energy Storage solar farm;300;Solar;2100;44,7761;89,102
Xinjiang Tacheng Xiazigai solar power plant;300;Solar;2100;45,7492;84,285
Zhejiang Yuyao (Shutai) Fishery solar farm;300;Solar;2100;29,8622;121,6204
Tianjin Binhai Nangang (Guodian) Offshore solar farm;300;Solar;2100;38,7631;117,5826
Tianjin Binhai Nangang (Longyuan) Offshore solar farm;300;Solar;2100;38,7631;117,5826
Tianjin Binhai Tainpingzhen (CECEP) solar farm;300;Solar;2100;38,6179;117,3365
Delphi Helios Solar Park;300;Solar;2100;3,9015;-76,2967
Helios San Marcos solar farm;300;Solar;2100;3,6850;-76,3143
Los Tulipanes Solar Project;300;Solar;2100;8,7974;-75,4522
Puerta De Oro Solar Project;300;Solar;2100;5,0675;-74,5951
Ruta Del Sol solar farm;300;Solar;2100;4,9491;-74,5938
San Martín solar farm (Colombia);300;Solar;2100;4,0999;-72,9088
SolarizEgyp-Amarenco solar farm;300;Solar;2100;30,0120;31,7456
Suez Canal-Ain Sokhna solar farm;300;Solar;2100;29,6838;32,3116
Anklam solar farm;300;Solar;2100;53,8561;13,6881
Kourkouteϊka solar farm;300;Solar;2100;40,3769;21,6333
Bikaner (Ayaana) solar farm;300;Solar;2100;28,0159;73,3171
Bikaner Rajasthan (Adani) solar farm;300;Solar;2100;26,6345;73,9344
Gujarat GUVNL XIV (Aditya Birla) solar farm;300;Solar;2100;22,3376;71,7211
Manair Dam solar farm;300;Solar;2100;18,3927;78,9611
Nokhra solar farm;300;Solar;2100;27,6355;72,6464
Pavagada (Renew) solar farm;300;Solar;2100;14,2840;77,3999
Rajasthan (Adani) I solar farm;300;Solar;2100;26,6345;73,9344
Rajasthan (NHPC) solar plant;300;Solar;2100;26,6345;73,9344
Rajasthan 9 solar farm;300;Solar;2100;25,1862;75,8589
Rengali floating solar farm;300;Solar;2100;21,2777;85,0307
Sambhu Ki Bhurj solar farm;300;Solar;2100;25,1862;75,8589
Karbala Solar Plant;300;Solar;2100;32,6160;44,0249
Toru-Aigyr solar farm;300;Solar;2100;42,4947;76,4267
Pachamama PV Solar Power Plant;300;Solar;2100;21,8268;-102,1082
Ncondezi solar farm;300;Solar;2100;-15,6052;32,7540
Waikato solar farm;300;Solar;2100;-41,5001;172,8344
Gwadar (CPEC) solar farm;300;Solar;2100;25,1893;64,6054
Tarbela solar farm;300;Solar;2100;33,7811;72,2558
Laguna Lake - Los Baños Solar Power Project;300;Solar;2100;14,1482;121,2141
Laguna Lake - Lumban Solar Power Project;300;Solar;2100;14,2936;121,5425
Rizal Solar Power Project;300;Solar;2100;14,3404;121,3406
Rabigh 2 solar farm;300;Solar;2100;22,8001;39,0333
Soventix PV Project solar farm;300;Solar;2100;-30,8876;24,3214
Ciudad Rodrigo solar farm;300;Solar;2100;40,6030;-6,5214
Talasol solar farm;300;Solar;2100;39,7171;-6,2859
Damascus Solar;300;Solar;2100;33,3653;36,1092
Birch Solar;300;Solar;2100;41,6035;-83,3411
Blue Sky solar farm;300;Solar;2100;41,3696;-88,4214
Bonanza solar farm;300;Solar;2100;42,1514;-121,3760
Heritage Prairie Renewable solar farm;300;Solar;2100;41,1822;-88,1115
Koshkonong Solar;300;Solar;2100;42,8793;-89,3593
Southern Bighorn Solar Hybrid;300;Solar;2100;36,3048;-114,4728
Utah Solar 1;300;Solar;2100;39,5230;-112,5460
Guzur solar farm;300;Solar;2100;38,5639;65,5311
Baringo-Silali geothermal power plant;300;Geo;2100;1,1689;36,1726
Menengai 3 geothermal power plant;300;Geo;2100;-0,196;36,063
Suswa geothermal power plant;300;Geo;2100;-1,1727;36,3471
Black Diamond Solar;299;Solar;2100;39,6173;-89,0093
Ayios Petros Valtetsi wind farm;298;Wind;2100;37,3527;22,2409
Central Solar Pinos solar farm;298;Solar;2100;22,2980;-101,5920
Jindo Gasado Offshore wind farm;296;Wind;2100;34,4326;125,9565
Fatehgarh solar farm;296;Solar;2100;25,5377;75,3612
Edirne wind farm;295;Wind;2100;40,6849;26,3149
Grady Martin wind farm;295;Wind;2100;34,8448;-103,282
Ventos de Santa Rosália wind farm;294;Wind;2100;-3,7621;-41,1972
Atacama Desert (Pacific Hydro) Solar Park;293;Solar;2100;-27,8309;-70,1070
Coppabella (Goldwind) wind farm;290;Wind;2100;-34,7363;148,5551
Two Rivers Wind Facility;290;Wind;2100;44,2806;-87,5369
Changing Winds;288;Wind;2100;34,5119;-102,052
Morado do Sol (Ceará) solar farm;287,5;Solar;2100;-3,9401;-38,4001
Pyrgakia Kablos wind farm;286;Wind;2100;38,6259;23,8662
Coral wind farm;286;Wind;2100;17,6587;74,2673
Poseidon Syd wind farm;285;Wind;2100;57,7968;11,1073
Zebu solar farm;284;Solar;2100;-9,3531;-38,1891
Ophithousa Podikousa Levitha And Kinaros Islands wind farm;282;Wind;2100;37,0059;26,4556
Bahia (Galp) solar farm;282;Solar;2100;-11,6714;-41,6955
Lekane & Perama solar farm;282;Solar;2100;41,0204;25,5933
Lakomata Panayia wind farm;281;Wind;2100;37,7944;21,9807
Guangxi Liucheng Roof Distributed solar farm;280,5;Solar;2100;24,653;109,2403
Banana Range wind farm;280;Wind;2100;-24,4368;150,329
Togbloku wind farm;280;Wind;2100;5,811;0,5847
Bouldercombe solar farm;280;Solar;2100;-23,5272;150,4802
Bungama solar farm;280;Solar;2100;-33,1825;138,0876
Cultana solar farm;280;Solar;2100;-32,9563;137,5894
Wollar Solar;280;Solar;2100;-33,8738;151,2096
Hebei Qinghe (Xusheng) Agriculture solar farm;280;Solar;2100;37,0261;115,5879
Alchani solar farm;280;Solar;2100;39,3672;22,5495
San Isidro (Total Power INC) Solar Power Project;280;Solar;2100;10,7602;124,9984
Parla solar farm;280;Solar;2100;39,6209;-4,4892
Kolpos Petalion Offshore wind farm;277;Wind;2100;38,0776;24,0793
Loxton solar farm;277;Solar;2100;-34,3228;140,7293
Tayabas Bay Wind Power Project;275;Wind;2100;15,2277;121,6442
Megalo Monasteri solar farm;275;Solar;2100;39,4545;22,6497
Yerakli solar farm;275;Solar;2100;39,1370;22,3548
Strevadia - Ano Argilochori solar farm;275;Solar;2100;39,2087;22,6058
Woakwine wind farm;274;Wind;2100;-37,3843;140,0686
Muno wind farm;273;Wind;2100;41,3787;-0,7639
Carmody's Hill wind farm;270;Wind;2100;-18,2372;142,9058
Oakajee Strategic Industrial Area wind farm;270;Wind;2100;-28,6011;114,6177
Bull Trail wind farm;270;Wind;2100;49,8446;-110,2801
Loa solar farm;270;Solar;2100;-21,6608;-69,5374
Hunan Yuanjiang Nandashanzhen Fishery solar farm;270;Solar;2100;29,0679;112,7026
Xinjiang Dushanzi Integrated solar farm;270;Solar;2100;44,3278;84,8844
Furubira/Niki/Yoichi wind farm;269;Wind;2100;43,1754;140,6066
Novo Oriente solar farm;266;Solar;2100;-20,6501;-51,3401
Kutch (Renew) IV wind farm;265;Wind;2100;23,0949;69,6126
Arica Solar;265;Solar;2100;33,4992;-117,1160
Valdesolar solar farm;264;Solar;2100;38,7986;-6,2371
Magway wind farm;263;Wind;2100;20,3638;94,593
Chateau Fort solar farm;263;Solar;2100;-8,3601;-42,1401
Briska Gora solar farm;262;Solar;2100;41,9291;19,2135
Colibrí wind farm;261;Wind;2100;5,5778;-73,5399
Björkbacken wind farm;260;Wind;2100;63,3997;22,5631
Kattegat Offshore wind farm;260;Wind;2100;56,8294;12,3395
Balkaya wind farm;260;Wind;2100;41,6476;27,8958
Hope Ridge Wind Project;260;Wind;2100;38,6711;-96,9427
Skyview Wind Project;260;Wind;2100;39,5911;-97,3974
Anhui Province Zongyang Tanggou Fishing and Light Complementary solar farm;260;Solar;2100;30,843;117,4876
Magnora solar farm;260;Solar;2100;-30,0970;24,1879
Rinconada wind farm;258;Wind;2100;-37,3616;-72,4337
Bacabachi Photovoltaic solar farm;257,3;Solar;2100;26,8960;-109,3907
Arcadis Ost wind farm;257;Wind;2100;54,82;13,64
Pselorrache (Voltalia Greece Energy) solar farm;257;Solar;2100;39,1913;22,4071
Divor Solar;257;Solar;2100;38,3930;-7,9652
Oeste Serido wind farm;256,2;Wind;2100;-6,7606;-36,6658
Yeosu Dado 1 Offshore Wind Power Plant;256;Wind;2100;34,1814;127,2335
Stormossen wind farm;256;Wind;2100;60,3777;16,6173
Guangxi Tiandeng Roof Distributed solar farm;256;Solar;2100;23,0832;107,1394
Xiromeros solar farm;256;Solar;2100;38,6487;21,0436
Livingston wind farm;255;Wind;2100;37,6632;-88,9841
Koryphe solar farm;255;Solar;2100;39,6089;22,1990
Kyparissos solar farm;255;Solar;2100;39,4129;22,3182
Pegadoulia solar farm;255;Solar;2100;39,5562;22,4274
Vouzi (Sustainable Ventures) solar farm;255;Solar;2100;39,1173;22,3793
Jiangxi Linchuan Fishery (South Area) solar farm;254;Solar;2100;27,9363;116,307
Mutamba wind farm;253;Wind;2100;-4,6997;-37,3877
Henan Anyang Yonghe wind farm;253;Wind;2100;34;114
Mauroyeies-Pikatouria solar farm;253;Solar;2100;39,4751;22,2436
Coropuna solar farm;253;Solar;2100;-15,5363;-72,6623
Sunly Sw7 wind farm;252;Wind;2100;58,2801;21,43
Maniyachi wind farm;252;Wind;2100;10,3261;77,9851
Tuticorin (Engie) wind farm;252;Wind;2100;8,8053;78,1453
Uygar wind farm;252;Wind;2100;39,4413;27,3456
Jiangxi Linchuan Shangyoushuiku Fishery/Forestry solar farm;252;Solar;2100;27,9363;116,307
Achlathia solar farm;252;Solar;2100;39,1847;22,4337
Longos (Ilos New Energy) solar farm;252;Solar;2100;39,1600;22,4303
Mantasia Karachasan solar farm;252;Solar;2100;39,1069;22,4573
La Joya solar farm;252;Solar;2100;-16,7348;-71,9148
Devbhumi Dwarka SECI-8 (CLP) wind farm;251;Wind;2100;22,2244;69,6734
Mie Matsusaka wind farm;251;Wind;2100;34,5767;136,5259
Sông Bình solar farm;251;Solar;2100;10,8745;107,7523
Goomeri Wind Farm Project;250;Wind;2100;-26,1825;152,0678
Mount Rainbow wind farm;250;Wind;2100;-27,4714;153,0294
Xinjiang Altai Jimunai (State Power Investment) wind farm;250;Wind;2100;42,4805;85,4633
Aflandshage Offshore wind farm;250;Wind;2100;55,5468;12,5937
Assela wind farm;250;Wind;2100;8,1726;39,2017
Triskéol wind farm;250;Wind;2100;47,677;-3,7364
Konikablo wind farm;250;Wind;2100;5,898;0,3386
Kutch (Adani) IX wind farm;250;Wind;2100;23,0949;69,6126
Tamil Nadu (Evergreen) wind farm;250;Wind;2100;10,6802;78,4023
7 Seas Med wind farm;250;Wind;2100;36,2817;13,2676
Tarka wind farm;250;Wind;2100;14,9531;5,0184
Aerem Energy wind farm;250;Wind;2100;24,7513;67,9126
Aguayo wind farm;250;Wind;2100;42,9669;-4,03
Cabo Del Trafalgar wind farm;250;Wind;2100;36,1733;-6,0392
Tivissa (Desarrollos Eólicos Tivissa) wind farm;250;Wind;2100;41,7418;1,2925
Tramuntana wind farm;250;Wind;2100;41,234;0,5561
Buffalo Trail wind farm;250;Wind;2100;46,0977;-108,877
Great Divide wind farm;250;Wind;2100;32,3798;-108,452
Pioneer Creek wind farm;250;Wind;2100;37,7594;-99,8603
An Thuận offshore wind farm;250;Wind;2100;13,1426;109,9652
Cristo Rei solar farm;250;Solar;2100;-5,5201;-37,0701
Hebei Pingshan (Nengte) solar project;250;Solar;2100;38,2598;114,1857
Hebei Shijiazhuang Zanhuang (Huadian) solar farm;250;Solar;2100;37,684;114,3003
Hunan Guiyang Liufengzhen Huilong solar farm;250;Solar;2100;25,9713;112,4809
Hunan Jiangyong Songbaixiang Datongfusu solar farm;250;Solar;2100;25,1169;111,4593
Inner Mongolia Wulanmulun (Guodian) solar farm;250;Solar;2100;39,2904;110,2067
Jiangsu Jiangyan Yuxizhen (Datang) solar farm;250;Solar;2100;32,5113;120,1232
Jiangxi Nancheng Litazhen (Huaneng) Agriculture (Forestry) solar farm;250;Solar;2100;27,5099;116,696
Jiangxi Xinyu Gaoxinqu Mahongxiang solar farm;250;Solar;2100;27,8536;114,8867
Shandong Shouguang Houzhen (Guoyang) solar farm;250;Solar;2100;36,9921;118,9651
Tianjin Binhai Dagujie (Huadian) solar farm;250;Solar;2100;38,9891;117,6688
Ambalema (Beltran) solar farm;250;Solar;2100;4,8004;-74,7408
Carreto Solar Park;250;Solar;2100;5,4445;-74,7614
Project M30 solar farm;250;Solar;2100;57,2700;9,9449
Chloe solar farm;250;Solar;2100;39,3846;22,7236
Kallithea solar farm;250;Solar;2100;39,2000;22,5082
Pylaia solar farm;250;Solar;2100;40,8922;26,1157
Vermio Teke solar farm;250;Solar;2100;40,5038;21,9254
Ananthapuram solar farm;250;Solar;2100;13,1673;79,2128
Andhra Pradesh (Adani) solar farm;250;Solar;2100;14,9001;78,4669
Dhule solar farm;250;Solar;2100;21,1305;74,4789
Kadapa (Ayana) Ultra Mega Solar Park;250;Solar;2100;14,9185;78,2867
Kadapa (SB Energy) Ultra Mega Solar Park;250;Solar;2100;14,9185;78,2867
Kadapa (Sprng) Ultra Mega Solar Park;250;Solar;2100;14,9185;78,2867
Raigarh (Godavari) solar farm;250;Solar;2100;21,8946;83,4000
Sprng Agnitra solar farm;250;Solar;2100;14,5201;77,7101
Al Aslah solar farm;250;Solar;2100;31,1686;46,5992
Panamá Cotoba solar farm;250;Solar;2100;8,2386;-80,5614
Solimana solar farm;250;Solar;2100;-15,4074;-72,8945
Villarino solar farm;250;Solar;2100;41,2732;-6,4623
Eastern Cottontail Solar Project;250;Solar;2100;39,7739;-82,6136
Mill Point Solar;250;Solar;2100;42,9191;-74,3412
Nolin Hills solar farm;250;Solar;2100;45,5546;-119,1143
Petersburg Solar;250;Solar;2100;38,4943;-87,2303
Riverton Legend solar farm;250;Solar;2100;43,0243;-108,3850
Salt Creek solar farm;250;Solar;2100;40,8326;-96,5052
Shelbyville solar farm;250;Solar;2100;39,4935;-85,8191
TREX US Red Holly solar farm;250;Solar;2100;32,9520;-101,7370
Triple Black Diamond solar farm;250;Solar;2100;37,6632;-88,9841
Verona Town Solar;250;Solar;2100;43,1393;-75,5708
Khe Gỗ solar farm;250;Solar;2100;13,1329;109,0445
Kotyli solar farm;249;Solar;2100;40,9789;22,6685
Seridó Oeste wind farm;248;Wind;2100;-6,6926;-36,6615
Ventos De São Vitorino wind farm;248;Wind;2100;-11,321;-42,2151
Loa wind farm;248;Wind;2100;-21,6608;-69,5374
Las Parras solar farm;248;Solar;2100;18,5573;-69,7030
Buffalo Branch Wind;247;Wind;2100;37,3818;-93,9265
Valanidia solar farm;246;Solar;2100;41,0484;25,6495
Plateia Korephe wind farm;245;Wind;2100;38,4455;23,9514
Yuramayo solar farm;245;Solar;2100;-16,4214;-71,6252
Lake Trout Solar Project;245;Solar;2100;40,4693;-85,3306
South Rock Wind Project;244;Wind;2100;40,3386;-95,3933
Pachnia solar farm;241;Solar;2100;39,6489;22,2066
Vakouphi solar farm;241;Solar;2100;40,8772;22,7210
Azerbaijan Wind IPP;240,5;Wind;2100;40,5557;49,4929
Archer Point wind farm;240;Wind;2100;-15,4727;145,2534
Faro del Sur wind farm;240;Wind;2100;-52,4705;-72,5327
Pacheia Makra Koutsomytes Islands wind farm;240;Wind;2100;36,5498;26,4483
Kaiwera Downs wind farm;240;Wind;2100;-46,223;169,0879
Gunghang Offshore wind farm;240;Wind;2100;34,6285;126,2663
Gunghang Offshore Wind Power;240;Wind;2100;34,5955;126,2139
Haenam Gunghang Offshore Wind Power;240;Wind;2100;34,3072;126,3375
Villaobispo Wind Complex;240;Wind;2100;42,5005;-6,0581
South Kyle wind farm;240;Wind;2100;55,3173;-4,2932
Lasso wind farm;240;Wind;2100;33,2127;-98,1639
Bến Tre Ba Tri offshorewind farm;240;Wind;2100;9,9872;106,6722
Shafag Solar Plant;240;Solar;2100;39,3987;47,0245
Fazenda Boa Esperança PV solar farm;240;Solar;2100;-9,5831;-40,8854
Gran Teno solar farm;240;Solar;2100;-33,4570;-70,7268
Hebei Guyuan Hengdian Mingyu solar farm;240;Solar;2100;41,6744;115,6917
Hunan Anren Pailouxiang Shankoutian solar farm;240;Solar;2100;26,6058;113,34
Shandong Laizhou Tushanzhen (Haoyang) solar farm;240;Solar;2100;37,0561;119,691
Shandong Laizhou Tushanzhen (Ruiyang) solar farm;240;Solar;2100;37,0561;119,691
Atlantico Sabanalarga Solar PV Park;240;Solar;2100;6,9016;-75,7935
Devikot solar farm;240;Solar;2100;26,6999;71,1983
Nam Theun 2 solar farm;240;Solar;2100;17,5340;105,5785
Medellin Solar Power Project;240;Solar;2100;11,1277;123,9622
Talim Floating Solar Power Project;240;Solar;2100;14,4756;121,2064
Rich Road solar farm;240;Solar;2100;44,5942;-75,1814
San Borondón wind farm;238;Wind;2100;27,7542;-15,3476
Tikuna solar farm;238;Solar;2100;8,4788;-75,8951
GS Dangjin solar farm;238;Solar;2100;37,0094;126,4819
Sunnynook solar farm;236;Solar;2100;51,2931;-111,6668
Kakia Skala wind farm;235;Wind;2100;38,392;22,8226
Anpetu Wi wind farm;235;Wind;2100;47,6201;-100,541
Polyzaiika (Akuo Energy) solar farm;235;Solar;2100;39,3040;22,7899
Gullupdo Offshore wind farm;234;Wind;2100;37,2216;125,971
Gullupdo Offshore Wind Power;234;Wind;2100;37,2127;126,0399
Incheon Ongjin Offshore wind farm;234;Wind;2100;37,4776;126,1951
Conca De Barbera wind farm;234;Wind;2100;41,634;1,3288
Achladochori solar farm;234;Solar;2100;41,3428;23,5096
Renaico wind farm;232;Wind;2100;-37,7245;-72,5759
Parina solar farm;232;Solar;2100;-23,6231;-70,3760
Licensed (Boylam Enerji) solar farm;231,9;Solar;2100;39,3108;35,0783
Skaftåsen wind farm;231;Wind;2100;61,7926;14,4778
Murión solar farm;230;Solar;2100;-11,6714;-41,6955
Hunan Huayuan Changxin/Qianwan/Xianghe/Fengtang solar farm;230;Solar;2100;28,315;109,7341
Tianjin Ninghe District Panzhuang (Tianjin Lvdong) solar farm;230;Solar;2100;39,3476;117,4759
Makrylakka solar farm;230;Solar;2100;39,4236;22,6756
Ettayapuram solar farm;230;Solar;2100;9,1806;78,0231
Phước Hữu 2 solar farm;230;Solar;2100;11,6730;108,9245
FQM Kansanshi and Sentinel mines solar farm;230;Solar;2100;-12,0859;26,3747
Tinaja Azul wind farm;229,4;Wind;2100;24,5337;-99,2128
Solar Wing solar farm;229;Solar;2100;-23,8635;-69,1327
Cariri solar farm;228;Solar;2100;-11,6714;-41,6955
Nelore solar farm;228;Solar;2100;-9,4001;-38,1501
Antofagasta (Mytilineos) solar farm;228;Solar;2100;-23,6138;-70,3704
Amidyala (Greenko) wind farm;227;Wind;2100;14,8497;77,2527
North Kyle Energy Project wind farm;227;Wind;2100;55,3517;-4,3597
Riacho Da Serra PV Solar Complex;227;Solar;2100;-10,6854;-44,6815
Mont Des Quatre Faux wind farm;226;Wind;2100;49,5126;4,4007
